EmployeeID,Full_Name,Age,Gender,Department,Job_Title,Education,Hire_Date,Salary,Years_At_Company,Job_Satisfaction,Performance_Rating,Monthly_Hours,Attrition,Region,Payment_Method,Email
EMP05303,Employee_5303,43,Male,HR,Intern,Bachelor,2015-05-05,66784.0,23.0,2.0,5.0,66.0,No,Asia Pacific,Wire Transfer,employee_5303@company.com
EMP05304,Employee_5304,52,Female,IT,Intern,Associate,2015-05-05,62222.0,0.0,5.0,4.0,55.0,Yes,Asia Pacific,Direct Deposit,employee_5304@company.com
EMP05305,Employee_5305,31,Male,IT,Analyst,Bachelor,2022-10-02,25000.0,24.0,4.0,1.0,78.0,Yes,Asia Pacific,Wire Transfer,employee_5305@company.com
EMP05306,Employee_5306,59,Male,Engineering,Director,Master,2015-05-05,66097.0,10.0,3.0,3.0,68.0,No,Asia Pacific,Wire Transfer,employee_5306@company.com
EMP05307,Employee_5307,44,Female,Finance,Consultant,Bachelor,2015-05-22,25000.0,2.0,3.0,4.0,63.0,No,Asia Pacific,Wire Transfer,employee_5307@company.com
EMP05308,Employee_5308,31,Female,IT,Manager,PhD,2016-08-15,25000.0,16.0,4.0,1.0,39.0,No,Middle East,Cash,employee_5308@company.com
EMP05309,Employee_5309,49,Male,Sales,Senior Analyst,Bachelor,2017-08-07,87108.0,18.0,4.0,5.0,62.0,No,North America,Wire Transfer,employee_5309@company.com
EMP05310,Employee_5310,46,Female,Marketing,Associate,High School,2015-05-05,77938.0,12.0,2.0,1.0,40.0,Yes,Europe,Direct Deposit,Unknown
EMP05311,Employee_5311,36,Female,Engineering,Manager,Associate,2019-06-27,88128.0,15.0,5.0,2.0,45.0,No,Middle East,Check,employee_5311@company.com
EMP05312,Employee_5312,55,Male,Marketing,Senior Manager,Associate,2022-08-08,60365.0,17.0,2.0,1.0,73.0,No,Europe,Wire Transfer,employee_5312@company.com
EMP05313,Employee_5313,40,Male,HR,Analyst,Associate,2011-06-24,73923.0,22.0,4.0,3.0,42.0,No,Latin America,Direct Deposit,employee_5313@company.com
EMP05314,Employee_5314,23,Female,Finance,Senior Manager,Master,2015-05-05,48665.0,19.0,1.0,5.0,69.0,Yes,Latin America,Wire Transfer,employee_5314@company.com
EMP05315,Employee_5315,21,Female,IT,VP,Associate,2015-05-05,46380.0,22.0,1.0,4.0,45.0,Yes,Latin America,Wire Transfer,employee_5315@company.com
EMP05316,Employee_5316,21,Female,Operations,Manager,PhD,2015-05-05,57910.0,18.0,3.0,1.0,54.0,No,Asia Pacific,Direct Deposit,employee_5316@company.com
EMP05317,Employee_5317,37,Female,Operations,Associate,High School,2012-11-09,88045.0,5.0,3.0,5.0,77.0,Yes,Asia Pacific,Cash,employee_5317@company.com
EMP05318,Employee_5318,22,Female,Legal,Director,Bachelor,2023-06-09,58131.0,22.0,5.0,3.0,56.0,Yes,North America,Direct Deposit,employee_5318@company.com
EMP05319,Employee_5319,49,Female,Finance,Analyst,Bachelor,2018-05-19,25000.0,6.0,5.0,4.0,75.0,No,Asia Pacific,Cash,employee_5319@company.com
EMP05320,Employee_5320,40,Female,Marketing,VP,High School,2015-05-05,25000.0,14.0,5.0,4.0,46.0,No,Latin America,Direct Deposit,employee_5320@company.com
EMP05321,Employee_5321,26,Male,HR,Intern,Bachelor,2019-11-16,25000.0,4.0,5.0,3.0,39.0,No,Europe,Cash,employee_5321@company.com
EMP05322,Employee_5322,28,Female,Sales,Intern,Associate,2010-06-09,25000.0,15.0,1.0,2.0,68.0,Yes,Latin America,Wire Transfer,employee_5322@company.com
EMP05323,Employee_5323,49,Male,Marketing,Manager,PhD,2015-05-05,25000.0,0.0,4.0,5.0,76.0,Yes,Europe,Check,employee_5323@company.com
EMP05324,Employee_5324,53,Male,HR,Senior Analyst,Associate,2012-06-10,25000.0,2.0,5.0,5.0,68.0,No,Latin America,Direct Deposit,employee_5324@company.com
EMP05325,Employee_5325,23,Female,Finance,Analyst,Master,2019-04-24,25000.0,11.0,2.0,1.0,64.0,No,Latin America,Cash,employee_5325@company.com
EMP05326,Employee_5326,55,Male,Legal,Intern,PhD,2013-12-19,25000.0,3.0,5.0,3.0,57.0,Yes,Europe,Check,employee_5326@company.com
EMP05327,Employee_5327,25,Female,Finance,Manager,Bachelor,2012-07-15,71651.0,21.0,1.0,4.0,70.0,Yes,Asia Pacific,Wire Transfer,employee_5327@company.com
EMP05328,Employee_5328,47,Female,Operations,Lead,Associate,2015-05-05,98551.0,2.0,3.0,4.0,59.0,No,Middle East,Wire Transfer,employee_5328@company.com
EMP05329,Employee_5329,32,Male,Engineering,Director,Master,2010-04-16,56238.0,15.0,2.0,4.0,40.0,No,North America,Cash,employee_5329@company.com
EMP05330,Employee_5330,40,Female,Marketing,Consultant,PhD,2015-05-05,37874.0,15.0,5.0,4.0,76.0,Yes,Middle East,Check,employee_5330@company.com
EMP05331,Employee_5331,40,Female,Engineering,Analyst,Associate,2015-05-05,76676.0,22.0,1.0,1.0,63.0,No,Middle East,Wire Transfer,employee_5331@company.com
EMP05332,Employee_5332,29,Female,HR,Analyst,High School,2021-12-22,69487.0,18.0,3.0,1.0,55.0,No,Asia Pacific,Cash,Unknown
EMP05333,Employee_5333,59,Female,Engineering,Associate,Bachelor,2023-09-02,103061.0,14.0,5.0,5.0,41.0,No,Latin America,Wire Transfer,employee_5333@company.com
EMP05334,Employee_5334,24,Male,Legal,Analyst,Bachelor,2010-12-03,75942.0,8.0,1.0,3.0,71.0,No,Asia Pacific,Wire Transfer,employee_5334@company.com
EMP05335,Employee_5335,39,Male,Sales,VP,Bachelor,2022-12-12,41411.0,19.0,1.0,4.0,79.0,No,Latin America,Wire Transfer,employee_5335@company.com
EMP05336,Employee_5336,41,Female,Engineering,VP,Bachelor,2015-05-05,40281.0,1.0,4.0,1.0,75.0,No,North America,Direct Deposit,employee_5336@company.com
EMP05337,Employee_5337,47,Female,Marketing,Manager,High School,2010-03-17,25000.0,5.0,1.0,4.0,43.0,No,Asia Pacific,Direct Deposit,employee_5337@company.com
EMP05338,Employee_5338,33,Male,Engineering,VP,Master,2015-05-05,73923.0,13.0,5.0,2.0,70.0,Yes,Europe,Check,employee_5338@company.com
EMP05339,Employee_5339,41,Female,Sales,Lead,Bachelor,2014-09-12,63545.0,8.0,1.0,5.0,35.0,No,North America,Cash,Unknown
EMP05340,Employee_5340,42,Female,Legal,VP,PhD,2018-06-25,25000.0,9.0,2.0,4.0,65.0,No,Asia Pacific,Wire Transfer,employee_5340@company.com
EMP05341,Employee_5341,48,Female,Operations,Senior Analyst,High School,2020-10-23,25000.0,17.0,1.0,3.0,54.0,No,Middle East,Check,employee_5341@company.com
EMP05342,Employee_5342,42,Female,HR,Associate,High School,2010-03-10,74320.0,14.0,1.0,2.0,62.0,Yes,Asia Pacific,Check,employee_5342@company.com
EMP05343,Employee_5343,39,Male,Sales,Associate,Master,2018-09-09,27363.0,3.0,2.0,5.0,53.0,Yes,Asia Pacific,Direct Deposit,employee_5343@company.com
EMP05344,Employee_5344,28,Female,Operations,Consultant,Bachelor,2021-03-04,25000.0,4.0,5.0,1.0,35.0,No,Europe,Wire Transfer,employee_5344@company.com
EMP05345,Employee_5345,28,Female,HR,Manager,Bachelor,2022-11-22,97090.0,24.0,3.0,3.0,63.0,No,North America,Check,Unknown
EMP05346,Employee_5346,46,Female,Engineering,Senior Manager,High School,2015-05-05,110253.0,22.0,4.0,4.0,44.0,No,Asia Pacific,Direct Deposit,employee_5346@company.com
EMP05347,Employee_5347,46,Female,Engineering,Analyst,PhD,2013-06-30,104815.0,20.0,3.0,2.0,70.0,No,Asia Pacific,Check,employee_5347@company.com
EMP05348,Employee_5348,43,Female,Finance,Analyst,Bachelor,2020-03-10,100564.0,5.0,5.0,5.0,57.0,No,Middle East,Check,employee_5348@company.com
EMP05349,Employee_5349,33,Female,IT,Director,High School,2018-12-29,57838.0,24.0,5.0,2.0,52.0,No,Latin America,Check,employee_5349@company.com
EMP05350,Employee_5350,48,Female,Marketing,Analyst,Master,2021-10-10,72534.0,14.0,2.0,3.0,57.0,No,Europe,Check,employee_5350@company.com
EMP05351,Employee_5351,29,Female,HR,Analyst,PhD,2015-05-05,25000.0,19.0,3.0,1.0,62.0,No,Middle East,Check,employee_5351@company.com
EMP05352,Employee_5352,40,Female,Marketing,VP,Master,2015-05-05,25000.0,1.0,1.0,1.0,78.0,Yes,North America,Cash,employee_5352@company.com
EMP05353,Employee_5353,39,Female,Engineering,VP,High School,2021-02-27,59533.0,15.0,2.0,3.0,41.0,No,Europe,Check,employee_5353@company.com
EMP05354,Employee_5354,59,Female,Engineering,Director,High School,2010-07-13,25000.0,4.0,2.0,4.0,65.0,No,Middle East,Cash,employee_5354@company.com
EMP05355,Employee_5355,32,Female,Operations,Senior Analyst,Bachelor,2023-07-22,72007.0,22.0,4.0,2.0,72.0,No,Middle East,Cash,employee_5355@company.com
EMP05356,Employee_5356,41,Male,Operations,Director,Associate,2011-09-13,96645.0,3.0,2.0,4.0,75.0,No,Latin America,Wire Transfer,employee_5356@company.com
EMP05357,Employee_5357,51,Female,Engineering,Director,PhD,2015-05-05,25000.0,0.0,3.0,5.0,36.0,Yes,Europe,Check,employee_5357@company.com
EMP05358,Employee_5358,34,Female,Engineering,Manager,Associate,2015-05-05,50769.0,7.0,5.0,4.0,49.0,No,Asia Pacific,Check,employee_5358@company.com
EMP05359,Employee_5359,31,Male,Operations,Manager,PhD,2015-05-05,72079.0,20.0,4.0,3.0,56.0,Yes,Latin America,Cash,employee_5359@company.com
EMP05360,Employee_5360,46,Male,Sales,Manager,High School,2010-05-16,25000.0,9.0,1.0,1.0,79.0,Yes,Latin America,Direct Deposit,employee_5360@company.com
EMP05361,Employee_5361,47,Female,Engineering,Consultant,High School,2015-05-05,77074.0,14.0,3.0,3.0,45.0,Yes,Latin America,Cash,employee_5361@company.com
EMP05362,Employee_5362,31,Female,Marketing,Lead,Master,2011-07-15,34627.0,1.0,1.0,3.0,53.0,Yes,North America,Direct Deposit,employee_5362@company.com
EMP05363,Employee_5363,58,Female,IT,VP,High School,2015-05-05,25000.0,18.0,2.0,2.0,40.0,Yes,North America,Check,employee_5363@company.com
EMP05364,Employee_5364,54,Female,Operations,Manager,PhD,2016-01-07,69604.0,11.0,3.0,3.0,43.0,No,Middle East,Direct Deposit,employee_5364@company.com
EMP05365,Employee_5365,39,Female,Sales,VP,PhD,2015-05-05,25000.0,9.0,4.0,5.0,78.0,No,North America,Direct Deposit,employee_5365@company.com
EMP05366,Employee_5366,26,Female,Sales,Manager,Bachelor,2014-03-19,63110.0,11.0,4.0,2.0,63.0,No,Asia Pacific,Cash,employee_5366@company.com
EMP05367,Employee_5367,58,Female,Sales,Manager,Master,2012-06-02,114356.0,20.0,1.0,2.0,77.0,No,North America,Direct Deposit,employee_5367@company.com
EMP05368,Employee_5368,48,Female,HR,VP,PhD,2015-05-05,67058.0,19.0,5.0,4.0,37.0,No,Asia Pacific,Direct Deposit,employee_5368@company.com
EMP05369,Employee_5369,21,Female,Operations,Senior Manager,High School,2022-09-19,53048.0,24.0,4.0,3.0,79.0,Yes,Middle East,Check,employee_5369@company.com
EMP05370,Employee_5370,55,Female,HR,Analyst,Associate,2017-08-27,39922.0,8.0,1.0,4.0,47.0,No,Latin America,Check,employee_5370@company.com
EMP05371,Employee_5371,60,Male,Legal,Consultant,Bachelor,2015-05-05,52154.0,7.0,5.0,4.0,49.0,No,Asia Pacific,Direct Deposit,employee_5371@company.com
EMP05372,Employee_5372,28,Female,Sales,VP,Master,2018-04-01,45025.0,1.0,3.0,2.0,39.0,Yes,Latin America,Check,employee_5372@company.com
EMP05373,Employee_5373,27,Male,HR,Associate,Bachelor,2010-11-26,61099.0,20.0,4.0,4.0,39.0,Yes,North America,Cash,Unknown
EMP05374,Employee_5374,31,Female,Operations,Analyst,Bachelor,2015-05-05,107168.0,23.0,4.0,4.0,36.0,Yes,Asia Pacific,Cash,employee_5374@company.com
EMP05375,Employee_5375,59,Male,Engineering,Consultant,Master,2020-09-09,28517.0,23.0,1.0,2.0,72.0,Yes,Europe,Cash,employee_5375@company.com
EMP05376,Employee_5376,24,Female,Engineering,Lead,Bachelor,2015-05-05,30273.0,6.0,4.0,2.0,64.0,No,Europe,Cash,employee_5376@company.com
EMP05377,Employee_5377,45,Female,Legal,Intern,Master,2021-01-22,59134.0,3.0,1.0,1.0,62.0,Yes,Middle East,Cash,employee_5377@company.com
EMP05378,Employee_5378,32,Female,Engineering,Manager,High School,2020-01-03,30927.0,18.0,4.0,3.0,73.0,No,North America,Cash,employee_5378@company.com
EMP05379,Employee_5379,46,Female,Marketing,Analyst,PhD,2017-07-15,25000.0,7.0,1.0,1.0,66.0,No,Asia Pacific,Wire Transfer,employee_5379@company.com
EMP05380,Employee_5380,58,Female,IT,Lead,High School,2015-05-05,73479.0,23.0,4.0,2.0,54.0,Yes,Middle East,Check,employee_5380@company.com
EMP05381,Employee_5381,32,Male,Engineering,Consultant,Master,2010-01-27,25000.0,12.0,3.0,5.0,54.0,No,Latin America,Check,employee_5381@company.com
EMP05382,Employee_5382,57,Female,Legal,Senior Manager,High School,2015-02-09,25000.0,20.0,3.0,4.0,57.0,Yes,Latin America,Check,employee_5382@company.com
EMP05383,Employee_5383,44,Female,HR,Director,PhD,2018-09-01,25000.0,2.0,1.0,4.0,69.0,No,Europe,Check,employee_5383@company.com
EMP05384,Employee_5384,36,Male,IT,Intern,PhD,2013-02-07,98565.0,4.0,3.0,2.0,66.0,Yes,Europe,Cash,employee_5384@company.com
EMP05385,Employee_5385,33,Male,HR,Senior Manager,PhD,2015-05-05,74476.0,19.0,1.0,4.0,51.0,Yes,Middle East,Check,employee_5385@company.com
EMP05386,Employee_5386,45,Male,HR,Intern,High School,2012-03-11,95125.0,7.0,1.0,1.0,42.0,Yes,Latin America,Wire Transfer,employee_5386@company.com
EMP05387,Employee_5387,24,Female,Sales,Analyst,PhD,2016-05-05,25000.0,1.0,2.0,4.0,55.0,No,Latin America,Direct Deposit,employee_5387@company.com
EMP05388,Employee_5388,31,Female,Marketing,Senior Analyst,High School,2012-07-30,74761.0,23.0,3.0,5.0,57.0,Yes,Middle East,Cash,Unknown
EMP05389,Employee_5389,52,Female,HR,Consultant,Master,2016-02-16,74438.0,9.0,2.0,3.0,61.0,Yes,Middle East,Check,employee_5389@company.com
EMP05390,Employee_5390,27,Male,Legal,Analyst,High School,2012-03-04,25000.0,21.0,2.0,1.0,40.0,No,Asia Pacific,Check,employee_5390@company.com
EMP05391,Employee_5391,31,Male,Legal,VP,PhD,2011-08-09,70142.0,0.0,4.0,3.0,42.0,No,Latin America,Direct Deposit,employee_5391@company.com
EMP05392,Employee_5392,48,Female,Engineering,Senior Manager,Bachelor,2015-05-05,110525.0,3.0,1.0,3.0,69.0,Yes,Asia Pacific,Cash,employee_5392@company.com
EMP05393,Employee_5393,60,Male,Engineering,Senior Analyst,Associate,2011-05-14,25000.0,13.0,5.0,5.0,39.0,No,North America,Cash,employee_5393@company.com
EMP05394,Employee_5394,43,Male,Operations,Associate,Associate,2010-01-17,53815.0,2.0,2.0,5.0,67.0,Yes,Asia Pacific,Check,employee_5394@company.com
EMP05395,Employee_5395,43,Female,Marketing,Analyst,Master,2015-05-05,123586.0,9.0,4.0,5.0,35.0,Yes,Europe,Check,employee_5395@company.com
EMP05396,Employee_5396,41,Female,IT,Associate,PhD,2016-07-30,55574.0,12.0,3.0,5.0,57.0,No,Europe,Cash,employee_5396@company.com
EMP05397,Employee_5397,46,Female,Marketing,Senior Analyst,Master,2016-12-28,64869.0,4.0,5.0,1.0,66.0,Yes,Europe,Direct Deposit,employee_5397@company.com
EMP05398,Employee_5398,45,Female,Operations,Director,PhD,2022-11-03,25000.0,21.0,1.0,5.0,67.0,No,North America,Check,employee_5398@company.com
EMP05399,Employee_5399,49,Male,Operations,Intern,PhD,2015-05-05,25000.0,16.0,4.0,1.0,72.0,No,Asia Pacific,Direct Deposit,employee_5399@company.com
EMP05400,Employee_5400,39,Male,Finance,Consultant,Bachelor,2018-11-15,107256.0,16.0,5.0,4.0,36.0,Yes,Latin America,Cash,employee_5400@company.com
EMP05401,Employee_5401,53,Female,Marketing,Associate,Bachelor,2022-09-02,27721.0,10.0,1.0,3.0,78.0,No,North America,Wire Transfer,employee_5401@company.com
EMP05402,Employee_5402,56,Female,Legal,Analyst,High School,2021-02-10,58066.0,18.0,1.0,4.0,51.0,No,Latin America,Wire Transfer,employee_5402@company.com
EMP05403,Employee_5403,34,Male,IT,Director,PhD,2020-09-07,25000.0,17.0,5.0,4.0,44.0,No,Middle East,Check,employee_5403@company.com
EMP05404,Employee_5404,34,Female,Engineering,Analyst,Bachelor,2020-10-26,25000.0,16.0,4.0,2.0,71.0,Yes,Europe,Cash,employee_5404@company.com
EMP05405,Employee_5405,55,Female,Operations,VP,Bachelor,2015-05-05,79360.0,10.0,5.0,4.0,71.0,Yes,Middle East,Cash,employee_5405@company.com
EMP05406,Employee_5406,50,Female,Marketing,Associate,High School,2014-07-02,25000.0,14.0,2.0,4.0,36.0,No,Latin America,Wire Transfer,employee_5406@company.com
EMP05407,Employee_5407,48,Female,HR,Consultant,Master,2016-09-05,75198.0,7.0,1.0,2.0,46.0,No,Europe,Wire Transfer,employee_5407@company.com
EMP05408,Employee_5408,37,Female,Sales,Lead,Associate,2015-05-05,25000.0,11.0,3.0,4.0,71.0,No,North America,Direct Deposit,employee_5408@company.com
EMP05409,Employee_5409,23,Female,HR,Senior Analyst,Associate,2015-05-05,147940.0,16.0,5.0,2.0,64.0,Yes,Asia Pacific,Check,employee_5409@company.com
EMP05410,Employee_5410,36,Male,IT,Senior Manager,High School,2010-03-21,83612.0,23.0,5.0,1.0,49.0,No,Latin America,Check,employee_5410@company.com
EMP05411,Employee_5411,50,Male,IT,Consultant,Master,2011-03-12,25000.0,4.0,1.0,3.0,57.0,Yes,Asia Pacific,Cash,employee_5411@company.com
EMP05412,Employee_5412,49,Female,Marketing,Senior Manager,Associate,2018-09-23,63131.0,3.0,1.0,5.0,52.0,No,North America,Direct Deposit,employee_5412@company.com
EMP05413,Employee_5413,35,Female,Engineering,Director,Master,2018-12-09,85607.0,23.0,5.0,4.0,65.0,No,North America,Check,Unknown
EMP05414,Employee_5414,45,Female,IT,Intern,Bachelor,2014-02-06,25000.0,23.0,3.0,1.0,72.0,Yes,Middle East,Cash,employee_5414@company.com
EMP05415,Employee_5415,58,Female,Engineering,Associate,PhD,2021-04-04,53586.0,10.0,1.0,3.0,63.0,Yes,Asia Pacific,Wire Transfer,employee_5415@company.com
EMP05416,Employee_5416,58,Male,Marketing,Manager,Associate,2015-05-05,25000.0,7.0,1.0,1.0,48.0,No,Asia Pacific,Check,employee_5416@company.com
EMP05417,Employee_5417,43,Female,HR,Analyst,Associate,2018-01-24,78679.0,15.0,2.0,4.0,77.0,No,Asia Pacific,Wire Transfer,employee_5417@company.com
EMP05418,Employee_5418,45,Female,Finance,Manager,PhD,2018-10-10,33618.0,15.0,4.0,1.0,74.0,Yes,Asia Pacific,Wire Transfer,employee_5418@company.com
EMP05419,Employee_5419,27,Male,Sales,VP,Master,2017-11-27,50962.0,2.0,2.0,4.0,57.0,No,Middle East,Direct Deposit,Unknown
EMP05420,Employee_5420,42,Female,Engineering,Associate,Associate,2020-03-16,25000.0,11.0,3.0,4.0,59.0,Yes,Europe,Direct Deposit,employee_5420@company.com
EMP05421,Employee_5421,37,Female,Engineering,Director,Master,2015-05-05,52824.0,23.0,4.0,5.0,75.0,No,Asia Pacific,Cash,employee_5421@company.com
EMP05422,Employee_5422,38,Female,Engineering,Lead,High School,2018-06-01,51327.0,12.0,5.0,5.0,72.0,No,Middle East,Cash,employee_5422@company.com
EMP05423,Employee_5423,60,Female,HR,Director,High School,2021-08-01,30591.0,0.0,3.0,4.0,62.0,Yes,Asia Pacific,Cash,employee_5423@company.com
EMP05424,Employee_5424,30,Male,Marketing,Intern,High School,2019-03-15,81148.0,3.0,3.0,1.0,69.0,Yes,North America,Check,employee_5424@company.com
EMP05425,Employee_5425,41,Female,Finance,Lead,Bachelor,2018-09-10,75636.0,20.0,2.0,4.0,64.0,Yes,North America,Wire Transfer,employee_5425@company.com
EMP05426,Employee_5426,27,Male,Engineering,VP,High School,2015-05-05,89309.0,5.0,4.0,1.0,61.0,No,Latin America,Direct Deposit,employee_5426@company.com
EMP05427,Employee_5427,58,Male,Operations,Associate,Master,2015-05-05,62177.0,4.0,3.0,4.0,42.0,No,Asia Pacific,Cash,employee_5427@company.com
EMP05428,Employee_5428,47,Male,Finance,Senior Analyst,PhD,2020-04-13,72895.0,4.0,4.0,3.0,53.0,Yes,Latin America,Check,employee_5428@company.com
EMP05429,Employee_5429,53,Female,Legal,Associate,Master,2012-02-04,25000.0,20.0,5.0,1.0,35.0,No,Europe,Check,employee_5429@company.com
EMP05430,Employee_5430,21,Female,Engineering,VP,Bachelor,2015-05-05,29375.0,24.0,4.0,2.0,79.0,Yes,Middle East,Check,employee_5430@company.com
EMP05431,Employee_5431,54,Male,Finance,Lead,High School,2013-02-02,123836.0,9.0,2.0,2.0,78.0,Yes,Asia Pacific,Wire Transfer,employee_5431@company.com
EMP05432,Employee_5432,41,Female,IT,Lead,High School,2015-05-05,89451.0,18.0,2.0,5.0,54.0,No,Middle East,Wire Transfer,employee_5432@company.com
EMP05433,Employee_5433,37,Male,Engineering,Associate,Master,2015-05-05,25000.0,17.0,3.0,3.0,64.0,No,Asia Pacific,Wire Transfer,employee_5433@company.com
EMP05434,Employee_5434,24,Female,HR,Associate,PhD,2021-01-30,59395.0,1.0,4.0,2.0,63.0,No,Asia Pacific,Cash,employee_5434@company.com
EMP05435,Employee_5435,46,Female,Finance,Intern,PhD,2015-05-05,98099.0,15.0,2.0,4.0,42.0,Yes,Asia Pacific,Direct Deposit,employee_5435@company.com
EMP05436,Employee_5436,24,Male,Sales,Manager,Master,2015-05-05,67398.0,14.0,1.0,2.0,48.0,Yes,Europe,Check,employee_5436@company.com
EMP05437,Employee_5437,21,Female,Finance,Lead,PhD,2014-10-09,25000.0,23.0,2.0,4.0,72.0,Yes,Middle East,Check,employee_5437@company.com
EMP05438,Employee_5438,27,Male,Sales,Lead,Associate,2015-05-05,25000.0,4.0,5.0,3.0,37.0,Yes,North America,Wire Transfer,employee_5438@company.com
EMP05439,Employee_5439,50,Female,Legal,Associate,High School,2015-05-05,43114.0,20.0,1.0,5.0,37.0,No,North America,Cash,employee_5439@company.com
EMP05440,Employee_5440,29,Male,Marketing,Analyst,Master,2014-03-22,60957.0,21.0,4.0,2.0,48.0,No,Middle East,Direct Deposit,Unknown
EMP05441,Employee_5441,55,Male,Operations,Associate,High School,2016-10-25,65264.0,8.0,3.0,5.0,55.0,No,Asia Pacific,Direct Deposit,employee_5441@company.com
EMP05442,Employee_5442,28,Female,Sales,Intern,Bachelor,2011-06-30,75588.0,22.0,1.0,3.0,69.0,Yes,Europe,Wire Transfer,employee_5442@company.com
EMP05443,Employee_5443,44,Female,Engineering,VP,PhD,2012-02-05,25000.0,4.0,2.0,1.0,78.0,Yes,Middle East,Direct Deposit,Unknown
EMP05444,Employee_5444,39,Male,HR,Senior Analyst,Associate,2015-05-05,25000.0,4.0,3.0,3.0,78.0,No,Asia Pacific,Direct Deposit,Unknown
EMP05445,Employee_5445,56,Male,Marketing,Director,Associate,2022-09-24,97950.0,8.0,3.0,3.0,77.0,No,Asia Pacific,Cash,employee_5445@company.com
